[2026-03-19T09:33:17.058+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-03-19T09:33:17.113+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:27:00+00:00 [queued]>
[2026-03-19T09:33:17.127+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-03-19T09:27:00+00:00 [queued]>
[2026-03-19T09:33:17.129+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-03-19T09:33:52.554+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904089.json to Snowflake stage
[2026-03-19T09:33:52.718+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904099.json to Snowflake stage
[2026-03-19T09:33:52.878+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904109.json to Snowflake stage
[2026-03-19T09:33:53.129+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904119.json to Snowflake stage
[2026-03-19T09:33:53.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904129.json to Snowflake stage
[2026-03-19T09:33:53.423+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904139.json to Snowflake stage
[2026-03-19T09:33:53.584+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904149.json to Snowflake stage
[2026-03-19T09:33:53.782+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904159.json to Snowflake stage
[2026-03-19T09:33:53.937+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904169.json to Snowflake stage
[2026-03-19T09:33:54.108+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904179.json to Snowflake stage
[2026-03-19T09:33:54.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904189.json to Snowflake stage
[2026-03-19T09:33:54.496+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904199.json to Snowflake stage
[2026-03-19T09:33:54.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904209.json to Snowflake stage
[2026-03-19T09:33:54.864+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904220.json to Snowflake stage
[2026-03-19T09:33:55.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904230.json to Snowflake stage
[2026-03-19T09:33:55.160+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904240.json to Snowflake stage
[2026-03-19T09:33:55.330+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904250.json to Snowflake stage
[2026-03-19T09:33:55.689+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904260.json to Snowflake stage
[2026-03-19T09:33:55.855+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904270.json to Snowflake stage
[2026-03-19T09:33:56.013+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904280.json to Snowflake stage
[2026-03-19T09:33:56.212+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904290.json to Snowflake stage
[2026-03-19T09:33:56.406+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904300.json to Snowflake stage
[2026-03-19T09:33:56.519+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904310.json to Snowflake stage
[2026-03-19T09:33:56.694+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904320.json to Snowflake stage
[2026-03-19T09:33:57.355+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904330.json to Snowflake stage
[2026-03-19T09:33:57.508+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904340.json to Snowflake stage
[2026-03-19T09:33:57.715+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904350.json to Snowflake stage
[2026-03-19T09:33:57.897+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904360.json to Snowflake stage
[2026-03-19T09:33:58.025+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904370.json to Snowflake stage
[2026-03-19T09:33:58.188+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904380.json to Snowflake stage
[2026-03-19T09:33:58.336+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904390.json to Snowflake stage
[2026-03-19T09:33:58.511+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904400.json to Snowflake stage
[2026-03-19T09:33:58.634+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904409.json to Snowflake stage
[2026-03-19T09:33:58.802+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904420.json to Snowflake stage
[2026-03-19T09:33:58.952+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904430.json to Snowflake stage
[2026-03-19T09:33:59.142+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904439.json to Snowflake stage
[2026-03-19T09:33:59.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904449.json to Snowflake stage
[2026-03-19T09:33:59.445+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904460.json to Snowflake stage
[2026-03-19T09:33:59.573+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904470.json to Snowflake stage
[2026-03-19T09:33:59.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904480.json to Snowflake stage
[2026-03-19T09:33:59.929+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904490.json to Snowflake stage
[2026-03-19T09:34:00.109+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904500.json to Snowflake stage
[2026-03-19T09:34:00.281+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904510.json to Snowflake stage
[2026-03-19T09:34:00.419+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904520.json to Snowflake stage
[2026-03-19T09:34:00.573+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904530.json to Snowflake stage
[2026-03-19T09:34:00.764+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904541.json to Snowflake stage
[2026-03-19T09:34:00.929+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904551.json to Snowflake stage
[2026-03-19T09:34:01.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904561.json to Snowflake stage
[2026-03-19T09:34:01.241+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904571.json to Snowflake stage
[2026-03-19T09:34:01.409+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904581.json to Snowflake stage
[2026-03-19T09:34:01.610+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904592.json to Snowflake stage
[2026-03-19T09:34:01.788+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904602.json to Snowflake stage
[2026-03-19T09:34:01.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904613.json to Snowflake stage
[2026-03-19T09:34:02.082+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904623.json to Snowflake stage
[2026-03-19T09:34:02.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904633.json to Snowflake stage
[2026-03-19T09:34:02.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904643.json to Snowflake stage
[2026-03-19T09:34:02.655+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904654.json to Snowflake stage
[2026-03-19T09:34:02.806+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904664.json to Snowflake stage
[2026-03-19T09:34:02.967+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904675.json to Snowflake stage
[2026-03-19T09:34:03.127+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904685.json to Snowflake stage
[2026-03-19T09:34:03.253+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904696.json to Snowflake stage
[2026-03-19T09:34:03.384+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904706.json to Snowflake stage
[2026-03-19T09:34:03.557+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904717.json to Snowflake stage
[2026-03-19T09:34:03.753+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904727.json to Snowflake stage
[2026-03-19T09:34:03.912+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904738.json to Snowflake stage
[2026-03-19T09:34:03.998+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904748.json to Snowflake stage
[2026-03-19T09:34:04.214+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904758.json to Snowflake stage
[2026-03-19T09:34:04.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904769.json to Snowflake stage
[2026-03-19T09:34:04.729+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904779.json to Snowflake stage
[2026-03-19T09:34:04.900+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904789.json to Snowflake stage
[2026-03-19T09:34:05.031+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904799.json to Snowflake stage
[2026-03-19T09:34:05.183+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904810.json to Snowflake stage
[2026-03-19T09:34:05.329+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904820.json to Snowflake stage
[2026-03-19T09:34:05.483+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904830.json to Snowflake stage
[2026-03-19T09:34:05.791+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904840.json to Snowflake stage
[2026-03-19T09:34:05.914+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904851.json to Snowflake stage
[2026-03-19T09:34:06.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904861.json to Snowflake stage
[2026-03-19T09:34:06.217+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904871.json to Snowflake stage
[2026-03-19T09:34:06.367+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904881.json to Snowflake stage
[2026-03-19T09:34:06.497+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904891.json to Snowflake stage
[2026-03-19T09:34:06.653+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904901.json to Snowflake stage
[2026-03-19T09:34:06.842+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904911.json to Snowflake stage
[2026-03-19T09:34:06.999+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904921.json to Snowflake stage
[2026-03-19T09:34:07.138+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904931.json to Snowflake stage
[2026-03-19T09:34:07.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904941.json to Snowflake stage
[2026-03-19T09:34:07.414+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904951.json to Snowflake stage
[2026-03-19T09:34:07.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904962.json to Snowflake stage
[2026-03-19T09:34:07.692+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904972.json to Snowflake stage
[2026-03-19T09:34:07.817+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904982.json to Snowflake stage
[2026-03-19T09:34:07.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773904993.json to Snowflake stage
[2026-03-19T09:34:08.161+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905003.json to Snowflake stage
[2026-03-19T09:34:08.289+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905013.json to Snowflake stage
[2026-03-19T09:34:08.411+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905024.json to Snowflake stage
[2026-03-19T09:34:08.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905034.json to Snowflake stage
[2026-03-19T09:34:09.061+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905044.json to Snowflake stage
[2026-03-19T09:34:09.238+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905054.json to Snowflake stage
[2026-03-19T09:34:09.412+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905064.json to Snowflake stage
[2026-03-19T09:34:09.568+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905075.json to Snowflake stage
[2026-03-19T09:34:09.694+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905085.json to Snowflake stage
[2026-03-19T09:34:09.856+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905095.json to Snowflake stage
[2026-03-19T09:34:09.999+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905106.json to Snowflake stage
[2026-03-19T09:34:10.162+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905116.json to Snowflake stage
[2026-03-19T09:34:10.339+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905127.json to Snowflake stage
[2026-03-19T09:34:10.569+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905137.json to Snowflake stage
[2026-03-19T09:34:10.742+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905147.json to Snowflake stage
[2026-03-19T09:34:10.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905157.json to Snowflake stage
[2026-03-19T09:34:11.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905167.json to Snowflake stage
[2026-03-19T09:34:11.172+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905177.json to Snowflake stage
[2026-03-19T09:34:11.341+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905188.json to Snowflake stage
[2026-03-19T09:34:11.479+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905198.json to Snowflake stage
[2026-03-19T09:34:11.632+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905208.json to Snowflake stage
[2026-03-19T09:34:11.803+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905218.json to Snowflake stage
[2026-03-19T09:34:11.983+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905227.json to Snowflake stage
[2026-03-19T09:34:12.163+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905237.json to Snowflake stage
[2026-03-19T09:34:12.394+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905248.json to Snowflake stage
[2026-03-19T09:34:12.536+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905258.json to Snowflake stage
[2026-03-19T09:34:12.747+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905268.json to Snowflake stage
[2026-03-19T09:34:13.042+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905278.json to Snowflake stage
[2026-03-19T09:34:13.188+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905288.json to Snowflake stage
[2026-03-19T09:34:13.300+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905298.json to Snowflake stage
[2026-03-19T09:34:13.423+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905308.json to Snowflake stage
[2026-03-19T09:34:13.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905317.json to Snowflake stage
[2026-03-19T09:34:13.762+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905328.json to Snowflake stage
[2026-03-19T09:34:13.873+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905338.json to Snowflake stage
[2026-03-19T09:34:14.015+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905348.json to Snowflake stage
[2026-03-19T09:34:14.168+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905358.json to Snowflake stage
[2026-03-19T09:34:14.342+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905368.json to Snowflake stage
[2026-03-19T09:34:14.479+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905378.json to Snowflake stage
[2026-03-19T09:34:14.637+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905388.json to Snowflake stage
[2026-03-19T09:34:14.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905398.json to Snowflake stage
[2026-03-19T09:34:14.917+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905408.json to Snowflake stage
[2026-03-19T09:34:15.080+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905419.json to Snowflake stage
[2026-03-19T09:34:15.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905429.json to Snowflake stage
[2026-03-19T09:34:15.407+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905439.json to Snowflake stage
[2026-03-19T09:34:15.535+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905449.json to Snowflake stage
[2026-03-19T09:34:15.669+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905459.json to Snowflake stage
[2026-03-19T09:34:15.823+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905469.json to Snowflake stage
[2026-03-19T09:34:15.960+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905479.json to Snowflake stage
[2026-03-19T09:34:16.121+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905489.json to Snowflake stage
[2026-03-19T09:34:16.245+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905499.json to Snowflake stage
[2026-03-19T09:34:16.382+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905509.json to Snowflake stage
[2026-03-19T09:34:16.566+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905519.json to Snowflake stage
[2026-03-19T09:34:16.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905582.json to Snowflake stage
[2026-03-19T09:34:16.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905589.json to Snowflake stage
[2026-03-19T09:34:16.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905600.json to Snowflake stage
[2026-03-19T09:34:17.127+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905610.json to Snowflake stage
[2026-03-19T09:34:17.271+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905620.json to Snowflake stage
[2026-03-19T09:34:17.399+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905630.json to Snowflake stage
[2026-03-19T09:34:17.540+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905667.json to Snowflake stage
[2026-03-19T09:34:17.674+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905709.json to Snowflake stage
[2026-03-19T09:34:17.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905719.json to Snowflake stage
[2026-03-19T09:34:17.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905740.json to Snowflake stage
[2026-03-19T09:34:18.111+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905747.json to Snowflake stage
[2026-03-19T09:34:18.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905757.json to Snowflake stage
[2026-03-19T09:34:18.455+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905767.json to Snowflake stage
[2026-03-19T09:34:18.595+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905777.json to Snowflake stage
[2026-03-19T09:34:18.722+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905788.json to Snowflake stage
[2026-03-19T09:34:18.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905798.json to Snowflake stage
[2026-03-19T09:34:19.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905809.json to Snowflake stage
[2026-03-19T09:34:19.140+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905819.json to Snowflake stage
[2026-03-19T09:34:19.296+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905829.json to Snowflake stage
[2026-03-19T09:34:19.433+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905839.json to Snowflake stage
[2026-03-19T09:34:19.554+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905849.json to Snowflake stage
[2026-03-19T09:34:19.705+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905860.json to Snowflake stage
[2026-03-19T09:34:19.910+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905870.json to Snowflake stage
[2026-03-19T09:34:20.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905880.json to Snowflake stage
[2026-03-19T09:34:20.181+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905891.json to Snowflake stage
[2026-03-19T09:34:20.495+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905901.json to Snowflake stage
[2026-03-19T09:34:20.683+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905912.json to Snowflake stage
[2026-03-19T09:34:20.847+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905922.json to Snowflake stage
[2026-03-19T09:34:21.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905932.json to Snowflake stage
[2026-03-19T09:34:21.159+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905942.json to Snowflake stage
[2026-03-19T09:34:21.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905953.json to Snowflake stage
[2026-03-19T09:34:21.398+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905963.json to Snowflake stage
[2026-03-19T09:34:21.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905973.json to Snowflake stage
[2026-03-19T09:34:21.797+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905983.json to Snowflake stage
[2026-03-19T09:34:21.929+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773905993.json to Snowflake stage
[2026-03-19T09:34:22.112+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906003.json to Snowflake stage
[2026-03-19T09:34:22.275+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906013.json to Snowflake stage
[2026-03-19T09:34:22.397+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906023.json to Snowflake stage
[2026-03-19T09:34:22.586+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906033.json to Snowflake stage
[2026-03-19T09:34:22.735+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906044.json to Snowflake stage
[2026-03-19T09:34:22.879+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906054.json to Snowflake stage
[2026-03-19T09:34:23.011+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906064.json to Snowflake stage
[2026-03-19T09:34:23.144+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906074.json to Snowflake stage
[2026-03-19T09:34:23.256+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906084.json to Snowflake stage
[2026-03-19T09:34:23.418+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906095.json to Snowflake stage
[2026-03-19T09:34:23.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906105.json to Snowflake stage
[2026-03-19T09:34:23.726+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906115.json to Snowflake stage
[2026-03-19T09:34:23.897+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906125.json to Snowflake stage
[2026-03-19T09:34:24.047+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906136.json to Snowflake stage
[2026-03-19T09:34:24.292+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906146.json to Snowflake stage
[2026-03-19T09:34:24.456+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906156.json to Snowflake stage
[2026-03-19T09:34:24.639+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906166.json to Snowflake stage
[2026-03-19T09:34:24.786+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906176.json to Snowflake stage
[2026-03-19T09:34:24.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906186.json to Snowflake stage
[2026-03-19T09:34:25.036+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906196.json to Snowflake stage
[2026-03-19T09:34:25.168+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906206.json to Snowflake stage
[2026-03-19T09:34:25.323+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906216.json to Snowflake stage
[2026-03-19T09:34:25.496+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906226.json to Snowflake stage
[2026-03-19T09:34:25.630+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906237.json to Snowflake stage
[2026-03-19T09:34:25.758+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906247.json to Snowflake stage
[2026-03-19T09:34:25.884+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906257.json to Snowflake stage
[2026-03-19T09:34:26.070+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1773906267.json to Snowflake stage
